Date,Open,High,Low,Close,Volume,DateGroup,Rate_To_PreviousDay,Bull_Bear
2018/2/14 15:16,127.84,127.84,127.84,127.84,0,201802,-0.106451387,0
2018/2/15 15:16,131.67,131.67,131.67,131.67,0,201802,0.029959324,3
2018/2/20 15:16,131.63,131.63,131.63,131.63,0,201802,-0.00030379,1
2018/2/21 15:16,130.03,130.03,130.03,130.03,0,201802,-0.012155284,1
2018/2/22 15:16,134.31,134.31,134.31,134.31,0,201802,0.032915481,3
2018/2/23 15:16,139.2,139.2,139.2,139.2,0,201802,0.036408309,3
2018/2/26 15:16,131.72,131.72,131.72,131.72,0,201802,-0.053735632,0
2018/2/28 15:16,138.95,138.95,138.95,138.95,0,201802,0.054889159,3
2018/3/5 15:16,130.12,130.12,130.12,130.12,0,201803,-0.063548039,0
2018/3/6 15:16,128.41,128.41,128.41,128.41,0,201803,-0.013141715,1
2018/3/8 15:16,129.62,129.62,129.62,129.62,0,201803,0.009422942,2
2018/3/9 15:16,127.79,127.79,127.79,127.79,0,201803,-0.014118192,1
2018/3/12 15:16,141.98,141.98,141.98,141.98,0,201803,0.111041553,3
2018/3/13 15:16,140.43,140.43,140.43,140.43,0,201803,-0.010917031,1
2018/3/14 15:16,141.66,141.66,141.66,141.66,0,201803,0.008758812,2
2018/3/15 15:16,146.55,146.55,146.55,146.55,0,201803,0.034519272,3
2018/3/16 15:16,147.35,147.35,147.35,147.35,0,201803,0.005458888,2
2018/3/20 15:16,139.52,139.52,139.52,139.52,0,201803,-0.053138785,0
2018/3/21 15:16,133.69,133.69,133.69,133.69,0,201803,-0.041786124,0
2018/3/23 15:16,130.79,130.79,130.79,130.79,0,201803,-0.021691974,1
2018/3/26 15:16,128.96,128.96,128.96,128.96,0,201803,-0.013991895,1
2018/3/27 15:16,128.65,128.65,128.65,128.65,0,201803,-0.002403846,1
2018/4/2 15:16,119.68,119.68,119.68,119.68,0,201804,-0.069724058,0
2018/4/3 15:16,118.38,118.38,118.38,118.38,0,201804,-0.010862299,1
2018/4/6 15:16,122.39,122.39,122.39,122.39,0,201804,0.033873965,3
2018/4/9 15:16,119.9,119.9,119.9,119.9,0,201804,-0.020344799,1
2018/4/11 15:16,122.27,122.27,122.27,122.27,0,201804,0.019766472,2
2018/4/12 15:16,122.29,122.29,122.29,122.29,0,201804,0.000163572,2
2018/4/13 15:16,126,126,126,126,0,201804,0.030337722,3
2018/4/16 15:16,131.47,131.47,131.47,131.47,0,201804,0.043412698,3
2018/4/17 15:16,130.57,130.57,130.57,130.57,0,201804,-0.006845668,1
2018/4/18 15:16,146.26,146.26,146.26,146.26,0,201804,0.120165429,3
2018/4/19 15:16,138.2,138.2,138.2,138.2,0,201804,-0.055107343,0
2018/4/23 15:16,126.48,126.48,126.48,126.48,0,201804,-0.084804631,0
2018/4/24 15:16,126.5,126.5,126.5,126.5,0,201804,0.000158128,2
2018/4/25 15:16,124.29,124.29,124.29,124.29,0,201804,-0.017470356,1
2018/4/26 15:16,127.08,127.08,127.08,127.08,0,201804,0.022447502,2
2018/4/27 15:16,128.4,128.4,128.4,128.4,0,201804,0.010387158,2
2018/4/30 15:16,130.77,130.77,130.77,130.77,0,201804,0.018457944,2
2018/5/1 15:16,128.21,128.21,128.21,128.21,0,201805,-0.019576355,1
2018/5/2 15:16,122.42,122.42,122.42,122.42,0,201805,-0.045160284,0
2018/5/3 15:16,126.79,126.79,126.79,126.79,0,201805,0.035696782,3
2018/5/4 15:16,127.37,127.37,127.37,127.37,0,201805,0.004574493,2
2018/5/7 15:16,123.04,123.04,123.04,123.04,0,201805,-0.033995446,0
2018/5/8 15:16,125.1,125.1,125.1,125.1,0,201805,0.016742523,2
2018/5/9 15:16,126.05,126.05,126.05,126.05,0,201805,0.007593925,2
2018/5/10 15:16,129.35,129.35,129.35,129.35,0,201805,0.026180087,3
2018/5/14 15:16,133.97,133.97,133.97,133.97,0,201805,0.035717047,3
2018/5/15 15:16,136.76,136.76,136.76,136.76,0,201805,0.020825558,2
2018/5/16 15:16,134.45,134.45,134.45,134.45,0,201805,-0.016890904,1
2018/5/17 15:16,134.78,134.78,134.78,134.78,0,201805,0.002454444,2
2018/5/21 15:16,134.02,134.02,134.02,134.02,0,201805,-0.005638819,1
2018/5/22 15:16,134.61,134.61,134.61,134.61,0,201805,0.004402328,2
2018/5/23 15:16,135.61,135.61,135.61,135.61,0,201805,0.007428869,2
2018/5/24 15:16,139.24,139.24,139.24,139.24,0,201805,0.026767937,3
2018/5/25 15:16,140.78,140.78,140.78,140.78,0,201805,0.01106004,2
2018/5/29 15:16,141.84,141.84,141.84,141.84,0,201805,0.007529479,2
2018/5/30 15:16,143.89,143.89,143.89,143.89,0,201805,0.014452905,2
2018/6/1 15:16,134.53,134.53,134.53,134.53,0,201806,-0.065049691,0
2018/6/4 15:16,132.7,132.7,132.7,132.7,0,201806,-0.013602914,1
2018/6/5 15:16,132.58,132.58,132.58,132.58,0,201806,-0.000904295,1
2018/6/6 15:16,136.57,136.57,136.57,136.57,0,201806,0.030095037,3
2018/6/7 15:16,133.84,133.84,133.84,133.84,0,201806,-0.019989749,1
2018/6/8 15:16,133.11,133.11,133.11,133.11,0,201806,-0.005454274,1
2018/6/11 15:16,138.93,138.93,138.93,138.93,0,201806,0.043723236,3
2018/6/12 15:16,142.82,142.82,142.82,142.82,0,201806,0.027999712,3
2018/6/13 15:16,141.74,141.74,141.74,141.74,0,201806,-0.007561966,1
2018/6/14 15:16,142.39,142.39,142.39,142.39,0,201806,0.004585861,2
2018/6/15 15:16,140.92,140.92,140.92,140.92,0,201806,-0.010323759,1
2018/6/19 15:16,139.35,139.35,139.35,139.35,0,201806,-0.011141073,1
2018/6/20 15:16,140.82,140.82,140.82,140.82,0,201806,0.010548977,2
2018/6/21 15:16,139.94,139.94,139.94,139.94,0,201806,-0.006249112,1
2018/6/22 15:16,140.54,140.54,140.54,140.54,0,201806,0.004287552,2
2018/6/25 15:16,134.66,134.66,134.66,134.66,0,201806,-0.041838622,0
2018/6/26 15:16,134.92,134.92,134.92,134.92,0,201806,0.001930789,2
2018/6/27 15:16,131.3,131.3,131.3,131.3,0,201806,-0.026830715,0
2018/6/28 15:16,136.34,136.34,136.34,136.34,0,201806,0.038385377,3
2018/7/2 15:16,140.89,140.89,140.89,140.89,0,201807,0.033372451,3
2018/7/3 13:00,134.57,134.57,134.57,134.57,0,201807,-0.04485769,0
2018/7/5 15:16,139.86,139.86,139.86,139.86,0,201807,0.039310396,3
2018/7/6 15:16,141.02,141.02,141.02,141.02,0,201807,0.008294008,2
2018/7/9 15:16,138.96,138.96,138.96,138.96,0,201807,-0.014607857,1
2018/7/10 15:16,139.26,139.26,139.26,139.26,0,201807,0.002158895,2
2018/7/11 15:16,136.85,136.85,136.85,136.85,0,201807,-0.017305759,1
2018/7/12 15:16,138.22,138.22,138.22,138.22,0,201807,0.010010961,2
2018/7/13 15:16,142.48,142.48,142.48,142.48,0,201807,0.030820431,3
2018/7/16 15:16,148.16,148.16,148.16,148.16,0,201807,0.039865244,3
2018/7/17 15:16,149.58,149.58,149.58,149.58,0,201807,0.009584233,2
2018/7/18 15:16,154.25,154.25,154.25,154.25,0,201807,0.031220751,3
2018/7/19 15:16,150.98,150.98,150.98,150.98,0,201807,-0.021199352,1
2018/7/20 15:16,152.72,152.72,152.72,152.72,0,201807,0.011524705,2
2018/7/23 15:16,153.78,153.78,153.78,153.78,0,201807,0.006940807,2
2018/7/24 15:16,145.94,145.94,145.94,145.94,0,201807,-0.050981922,0
2018/7/25 15:16,145.09,145.09,145.09,145.09,0,201807,-0.005824311,1
2018/7/26 15:16,142.18,142.18,142.18,142.18,0,201807,-0.020056517,1
2018/7/27 15:16,144.57,144.57,144.57,144.57,0,201807,0.016809678,2
2018/7/30 15:16,141.57,141.57,141.57,141.57,0,201807,-0.020751193,1
2018/7/31 15:16,144.49,144.49,144.49,144.49,0,201807,0.020625839,2
2018/8/1 15:16,142.77,142.77,142.77,142.77,0,201808,-0.011903938,1
2018/8/2 15:16,143.83,143.83,143.83,143.83,0,201808,0.007424529,2
2018/8/3 15:16,146.19,146.19,146.19,146.19,0,201808,0.01640826,2
2018/8/6 15:16,142.01,142.01,142.01,142.01,0,201808,-0.028592927,0
2018/8/7 15:16,138.94,138.94,138.94,138.94,0,201808,-0.021618196,1
2018/8/9 15:16,138.61,138.61,138.61,138.61,0,201808,-0.002375126,1
2018/8/10 15:16,149.2,149.2,149.2,149.2,0,201808,0.076401414,3
2018/8/13 15:16,159.03,159.03,159.03,159.03,0,201808,0.065884719,3
2018/8/14 15:16,152.41,152.41,152.41,152.41,0,201808,-0.041627366,0
2018/8/15 15:16,148.4,148.4,148.4,148.4,0,201808,-0.02631061,0
2018/8/16 15:16,148.45,148.45,148.45,148.45,0,201808,0.000336927,2
2018/8/17 15:16,146.01,146.01,146.01,146.01,0,201808,-0.016436511,1
2018/8/20 15:16,145.55,145.55,145.55,145.55,0,201808,-0.003150469,1
2018/8/21 15:16,144.7,144.7,144.7,144.7,0,201808,-0.005839918,1
2018/8/22 15:16,143.75,143.75,143.75,143.75,0,201808,-0.006565308,1
2018/8/23 15:16,147.38,147.38,147.38,147.38,0,201808,0.025252174,3
2018/8/24 15:16,148.2,148.2,148.2,148.2,0,201808,0.005563849,2
2018/8/27 15:16,144.85,144.85,144.85,144.85,0,201808,-0.022604588,1
2018/8/28 15:16,140.88,140.88,140.88,140.88,0,201808,-0.027407663,0
2018/8/29 15:16,140.76,140.76,140.76,140.76,0,201808,-0.000851789,1
2018/8/30 15:16,141.82,141.82,141.82,141.82,0,201808,0.007530548,2
2018/8/31 15:16,146.91,146.91,146.91,146.91,0,201808,0.035890566,3
2018/9/4 15:16,142.18,142.18,142.18,142.18,0,201809,-0.032196583,0
2018/9/5 15:16,142.22,142.22,142.22,142.22,0,201809,0.000281334,2
2018/9/6 15:16,140.56,140.56,140.56,140.56,0,201809,-0.011672057,1
2018/9/7 15:16,145.87,145.87,145.87,145.87,0,201809,0.037777462,3
2018/9/10 15:16,144.88,144.88,144.88,144.88,0,201809,-0.006786865,1
2018/9/11 15:16,147.88,147.88,147.88,147.88,0,201809,0.020706792,2
2018/9/12 15:16,148.75,148.75,148.75,148.75,0,201809,0.005883148,2
2018/9/13 15:16,150.64,150.64,150.64,150.64,0,201809,0.012705882,2
2018/9/14 15:16,151.59,151.59,151.59,151.59,0,201809,0.006306426,2
2018/9/17 15:16,150.95,150.95,150.95,150.95,0,201809,-0.004221914,1
2018/9/18 15:16,151.37,151.37,151.37,151.37,0,201809,0.002782378,2
2018/9/19 15:16,145.19,145.19,145.19,145.19,0,201809,-0.040827112,0
2018/9/20 15:16,144.84,144.84,144.84,144.84,0,201809,-0.002410634,1
2018/9/21 15:16,141.55,141.55,141.55,141.55,0,201809,-0.02271472,1
2018/9/24 15:16,138.84,138.84,138.84,138.84,0,201809,-0.019145178,1
2018/9/25 15:16,137.68,137.68,137.68,137.68,0,201809,-0.008354941,1
2018/9/26 15:16,140.98,140.98,140.98,140.98,0,201809,0.023968623,2
2018/9/27 15:16,142.1,142.1,142.1,142.1,0,201809,0.007944389,2
2018/9/28 15:16,144.43,144.43,144.43,144.43,0,201809,0.016396904,2
2018/10/1 15:16,141.52,141.52,141.52,141.52,0,201810,-0.020148169,1
2018/10/2 15:16,137.98,137.98,137.98,137.98,0,201810,-0.025014132,0
2018/10/3 15:16,136.33,136.33,136.33,136.33,0,201810,-0.011958255,1
2018/10/4 15:16,136.73,136.73,136.73,136.73,0,201810,0.002934057,2
2018/10/5 15:16,130.28,130.28,130.28,130.28,0,201810,-0.047173261,0
2018/10/8 15:16,129.64,129.64,129.64,129.64,0,201810,-0.004912496,1
2018/10/9 15:16,128.98,128.98,128.98,128.98,0,201810,-0.005091021,1
2018/10/10 15:16,127.65,127.65,127.65,127.65,0,201810,-0.010311676,1
2018/10/11 15:16,130.85,130.85,130.85,130.85,0,201810,0.025068547,3
2018/10/12 15:16,125.51,125.51,125.51,125.51,0,201810,-0.040810088,0
2018/10/15 15:16,128.32,128.32,128.32,128.32,0,201810,0.022388654,2
2018/10/16 15:16,132.15,132.15,132.15,132.15,0,201810,0.029847257,3
2018/10/17 15:16,130.65,130.65,130.65,130.65,0,201810,-0.011350738,1
2018/10/18 15:16,125.96,125.96,125.96,125.96,0,201810,-0.035897436,0
2018/10/19 15:16,124.94,124.94,124.94,124.94,0,201810,-0.008097809,1
2018/10/22 15:16,125.68,125.68,125.68,125.68,0,201810,0.005922843,2
2018/10/23 15:16,126.54,126.54,126.54,126.54,0,201810,0.006842775,2
2018/10/24 15:16,128.91,128.91,128.91,128.91,0,201810,0.018729256,2
2018/10/25 15:16,125.26,125.26,125.26,125.26,0,201810,-0.028314328,0
2018/10/26 15:16,121.7,121.7,121.7,121.7,0,201810,-0.028420885,0
2018/10/29 15:16,120.83,120.83,120.83,120.83,0,201810,-0.007148726,1
2018/10/30 15:16,118.11,118.11,118.11,118.11,0,201810,-0.022510966,1
2018/10/31 15:16,117.64,117.64,117.64,117.64,0,201810,-0.003979341,1
2018/11/1 15:16,118.28,118.28,118.28,118.28,0,201811,0.005440326,2
2018/11/2 15:16,115.73,115.73,115.73,115.73,0,201811,-0.021559013,1
2018/11/5 15:16,118.89,118.89,118.89,118.89,0,201811,0.027304934,3
2018/11/6 15:16,119.93,119.93,119.93,119.93,0,201811,0.008747582,2
2018/11/7 15:16,120.56,120.56,120.56,120.56,0,201811,0.005253064,2
2018/11/8 15:16,121.85,121.85,121.85,121.85,0,201811,0.010700066,2
2018/11/9 15:16,120.06,120.06,120.06,120.06,0,201811,-0.014690193,1
2018/11/12 15:16,121.35,121.35,121.35,121.35,0,201811,0.010744628,2
2018/11/13 15:16,122.06,122.06,122.06,122.06,0,201811,0.005850845,2
2018/11/14 15:16,120.68,120.68,120.68,120.68,0,201811,-0.011305915,1
2018/11/15 15:16,120.76,120.76,120.76,120.76,0,201811,0.00066291,2
2018/11/16 15:16,118.71,118.71,118.71,118.71,0,201811,-0.01697582,1
2018/11/19 15:16,115.79,115.79,115.79,115.79,0,201811,-0.024597759,1
2018/11/20 15:16,119.55,119.55,119.55,119.55,0,201811,0.03247258,3
2018/11/21 15:16,119.31,119.31,119.31,119.31,0,201811,-0.002007528,1
2018/11/23 13:00,117.21,117.21,117.21,117.21,0,201811,-0.017601207,1
2018/11/26 15:16,117.57,117.57,117.57,117.57,0,201811,0.00307141,2
2018/11/27 15:16,115.83,115.83,115.83,115.83,0,201811,-0.014799694,1
2018/11/28 15:16,115.96,115.96,115.96,115.96,0,201811,0.001122334,2
2018/11/29 15:16,115.49,115.49,115.49,115.49,0,201811,-0.004053122,1
2018/11/30 15:16,114.71,114.71,114.71,114.71,0,201811,-0.006753832,1
2018/12/3 15:16,118.46,118.46,118.46,118.46,0,201812,0.032691134,3
2018/12/4 15:16,117.76,117.76,117.76,117.76,0,201812,-0.005909168,1
2018/12/6 15:16,116.68,116.68,116.68,116.68,0,201812,-0.009171196,1
2018/12/7 15:16,114.3,114.3,114.3,114.3,0,201812,-0.020397669,1
2018/12/10 15:16,117.64,117.64,117.64,117.64,0,201812,0.029221347,3
2018/12/11 15:16,116.8,116.8,116.8,116.8,0,201812,-0.007140428,1
2018/12/12 15:16,116.78,116.78,116.78,116.78,0,201812,-0.000171233,1
2018/12/13 15:16,117.03,117.03,117.03,117.03,0,201812,0.002140778,2
2018/12/14 15:16,118.6,118.6,118.6,118.6,0,201812,0.013415364,2
2018/12/17 15:16,123.96,123.96,123.96,123.96,0,201812,0.045193929,3
2018/12/18 15:16,124.23,124.23,124.23,124.23,0,201812,0.002178122,2
2018/12/19 15:16,125.38,125.38,125.38,125.38,0,201812,0.009257023,2
2018/12/20 15:16,124.07,124.07,124.07,124.07,0,201812,-0.010448237,1
2018/12/21 15:16,122.17,122.17,122.17,122.17,0,201812,-0.015313936,1
2018/12/24 13:00,118.27,118.27,118.27,118.27,0,201812,-0.031922731,0
2018/12/26 15:16,116.47,116.47,116.47,116.47,0,201812,-0.015219413,1
2018/12/27 15:16,115.18,115.18,115.18,115.18,0,201812,-0.011075814,1
2018/12/28 15:16,117.26,117.26,117.26,117.26,0,201812,0.018058691,2
2018/12/31 15:16,117.8,117.8,117.8,117.8,0,201812,0.004605151,2
2019/1/2 15:16,116.06,116.06,116.06,116.06,0,201901,-0.014770798,1
2019/1/3 15:16,112.22,112.22,112.22,112.22,0,201901,-0.033086335,0
2019/1/4 15:16,111.44,111.44,111.44,111.44,0,201901,-0.006950633,1
2019/1/7 15:16,113.56,113.56,113.56,113.56,0,201901,0.01902369,2
2019/1/8 15:16,115.3,115.3,115.3,115.3,0,201901,0.015322297,2
2019/1/9 15:16,117.01,117.01,117.01,117.01,0,201901,0.014830876,2
2019/1/10 15:16,117.72,117.72,117.72,117.72,0,201901,0.006067857,2
2019/1/11 15:16,119.09,119.09,119.09,119.09,0,201901,0.011637785,2
2019/1/14 15:16,125.2,125.2,125.2,125.2,0,201901,0.051305735,3
2019/1/15 15:16,126.87,126.87,126.87,126.87,0,201901,0.013338658,2
2019/1/16 15:16,131.66,131.66,131.66,131.66,0,201901,0.037755182,3
2019/1/17 15:16,133.02,133.02,133.02,133.02,0,201901,0.010329637,2
2019/1/18 15:16,131.19,131.19,131.19,131.19,0,201901,-0.01375733,1
2019/1/22 15:16,122.82,122.82,122.82,122.82,0,201901,-0.063800595,0
2019/1/23 15:16,123.88,123.88,123.88,123.88,0,201901,0.008630516,2
2019/1/24 15:16,130.92,130.92,130.92,130.92,0,201901,0.05682919,3
2019/1/25 15:16,126.11,126.11,126.11,126.11,0,201901,-0.036739994,0
2019/1/28 15:16,123.06,123.06,123.06,123.06,0,201901,-0.024185235,1
2019/1/29 15:16,121.9,121.9,121.9,121.9,0,201901,-0.009426296,1
2019/1/30 15:16,123.28,123.28,123.28,123.28,0,201901,0.011320755,2
2019/1/31 15:16,126.53,126.53,126.53,126.53,0,201901,0.026362751,3
2019/2/1 15:16,126.03,126.03,126.03,126.03,0,201902,-0.003951632,1
2019/2/4 15:16,128.4,128.4,128.4,128.4,0,201902,0.018805046,2
2019/2/5 15:16,123.42,123.42,123.42,123.42,0,201902,-0.038785047,0
2019/2/6 15:16,123.72,123.72,123.72,123.72,0,201902,0.002430724,2
2019/2/7 15:16,124.45,124.45,124.45,124.45,0,201902,0.00590042,2
2019/2/8 15:16,127.72,127.72,127.72,127.72,0,201902,0.026275613,3
2019/2/11 15:16,129.19,129.19,129.19,129.19,0,201902,0.011509552,2
2019/2/12 15:16,128.6,128.6,128.6,128.6,0,201902,-0.004566917,1
2019/2/13 15:16,127.12,127.12,127.12,127.12,0,201902,-0.011508554,1
2019/2/14 15:16,126.89,126.89,126.89,126.89,0,201902,-0.001809314,1
2019/2/15 15:16,129.55,129.55,129.55,129.55,0,201902,0.020963039,2
2019/2/19 15:16,124.68,124.68,124.68,124.68,0,201902,-0.037591663,0
2019/2/20 15:16,123.39,123.39,123.39,123.39,0,201902,-0.010346487,1
2019/2/21 15:16,122.42,122.42,122.42,122.42,0,201902,-0.007861253,1
2019/2/22 15:16,121.08,121.08,121.08,121.08,0,201902,-0.010945924,1
2019/2/25 15:16,127.67,127.67,127.67,127.67,0,201902,0.054426825,3
2019/2/26 15:16,125.53,125.53,125.53,125.53,0,201902,-0.016761964,1
2019/2/27 15:16,126.44,126.44,126.44,126.44,0,201902,0.007249263,2
2019/3/1 15:16,126.97,126.97,126.97,126.97,0,201903,0.004191711,2
2019/3/4 15:16,125.04,125.04,125.04,125.04,0,201903,-0.015200441,1
2019/3/5 15:16,126.4,126.4,126.4,126.4,0,201903,0.01087652,2
2019/3/6 15:16,125.8,125.8,125.8,125.8,0,201903,-0.004746835,1
2019/3/7 15:16,123.14,123.14,123.14,123.14,0,201903,-0.021144674,1
2019/3/8 15:16,125.73,125.73,125.73,125.73,0,201903,0.021032971,2
2019/3/11 15:16,132.93,132.93,132.93,132.93,0,201903,0.057265569,3
2019/3/12 15:16,130.17,130.17,130.17,130.17,0,201903,-0.020762807,1
2019/3/13 15:16,132.57,132.57,132.57,132.57,0,201903,0.018437428,2
2019/3/14 15:16,130.57,130.57,130.57,130.57,0,201903,-0.015086369,1
2019/3/15 15:16,128.76,128.76,128.76,128.76,0,201903,-0.013862296,1
2019/3/18 15:16,127.1,127.1,127.1,127.1,0,201903,-0.012892203,1
2019/3/19 15:16,123.13,123.13,123.13,123.13,0,201903,-0.031235248,0
2019/3/20 15:16,120.59,120.59,120.59,120.59,0,201903,-0.020628604,1
2019/3/21 15:16,120.67,120.67,120.67,120.67,0,201903,0.000663405,2
2019/3/22 15:16,117.55,117.55,117.55,117.55,0,201903,-0.025855639,0
2019/3/25 15:16,117.6,117.6,117.6,117.6,0,201903,0.000425351,2
2019/3/26 15:16,117.8,117.8,117.8,117.8,0,201903,0.00170068,2
2019/3/27 15:16,117.66,117.66,117.66,117.66,0,201903,-0.001188455,1
2019/3/28 15:16,119.25,119.25,119.25,119.25,0,201903,0.013513514,2
2019/3/29 15:16,120.96,120.96,120.96,120.96,0,201903,0.014339623,2
2019/4/1 15:16,126.77,126.77,126.77,126.77,0,201904,0.048032407,3
2019/4/2 15:16,127.31,127.31,127.31,127.31,0,201904,0.004259683,2
2019/4/3 15:16,125.96,125.96,125.96,125.96,0,201904,-0.010604037,1
2019/4/4 15:16,126.23,126.23,126.23,126.23,0,201904,0.002143538,2
2019/4/5 15:16,128.75,128.75,128.75,128.75,0,201904,0.019963559,2
2019/4/8 15:16,129.13,129.13,129.13,129.13,0,201904,0.002951456,2
2019/4/9 15:16,127.66,127.66,127.66,127.66,0,201904,-0.011383877,1
2019/4/10 15:16,127.61,127.61,127.61,127.61,0,201904,-0.000391665,1
2019/4/11 15:16,126.23,126.23,126.23,126.23,0,201904,-0.0108142,1
2019/4/12 15:16,124.22,124.22,124.22,124.22,0,201904,-0.015923315,1
2019/4/15 15:16,127.69,127.69,127.69,127.69,0,201904,0.02793431,3
2019/4/16 15:16,125.81,125.81,125.81,125.81,0,201904,-0.014723158,1
2019/4/17 15:16,125.78,125.78,125.78,125.78,0,201904,-0.000238455,1
2019/4/18 15:16,123.6,123.6,123.6,123.6,0,201904,-0.017331849,1
2019/4/22 15:16,124.24,124.24,124.24,124.24,0,201904,0.005177994,2
2019/4/23 15:16,124.65,124.65,124.65,124.65,0,201904,0.003300064,2
2019/4/24 15:16,123.81,123.81,123.81,123.81,0,201904,-0.006738869,1
2019/4/25 15:16,124.18,124.18,124.18,124.18,0,201904,0.00298845,2
2019/4/26 15:16,126.29,126.29,126.29,126.29,0,201904,0.016991464,2
2019/4/29 15:16,125.79,125.79,125.79,125.79,0,201904,-0.003959142,1
2019/4/30 15:16,126.47,126.47,126.47,126.47,0,201904,0.005405835,2
2019/5/1 15:16,125.32,125.32,125.32,125.32,0,201905,-0.009093066,1
2019/5/2 15:16,124.59,124.59,124.59,124.59,0,201905,-0.005825088,1
2019/5/3 15:16,122.22,122.22,122.22,122.22,0,201905,-0.019022393,1
2019/5/6 15:16,123.23,123.23,123.23,123.23,0,201905,0.008263787,2
2019/5/7 15:16,116.88,116.88,116.88,116.88,0,201905,-0.05152966,0
2019/5/8 15:16,117.79,117.79,117.79,117.79,0,201905,0.007785763,2
2019/5/9 15:16,117.68,117.68,117.68,117.68,0,201905,-0.000933865,1
2019/5/10 15:16,118.54,118.54,118.54,118.54,0,201905,0.007307954,2
2019/5/13 15:16,119.36,119.36,119.36,119.36,0,201905,0.006917496,2
2019/5/14 15:16,119.95,119.95,119.95,119.95,0,201905,0.004943029,2
2019/5/15 15:16,120.87,120.87,120.87,120.87,0,201905,0.007669862,2
2019/5/16 15:16,121.09,121.09,121.09,121.09,0,201905,0.001820137,2
2019/5/17 15:16,118.69,118.69,118.69,118.69,0,201905,-0.019819969,1
2019/5/20 15:16,115.25,115.25,115.25,115.25,0,201905,-0.028983065,0
2019/5/21 15:16,117.17,117.17,117.17,117.17,0,201905,0.016659436,2
2019/5/22 15:16,115.42,115.42,115.42,115.42,0,201905,-0.014935564,1
2019/5/23 15:16,114.71,114.71,114.71,114.71,0,201905,-0.006151447,1
2019/5/24 15:16,114.12,114.12,114.12,114.12,0,201905,-0.005143405,1
2019/5/28 15:16,112.58,112.58,112.58,112.58,0,201905,-0.013494567,1
2019/5/29 15:16,111.93,111.93,111.93,111.93,0,201905,-0.005773672,1
2019/5/30 15:16,112.68,112.68,112.68,112.68,0,201905,0.006700616,2
2019/5/31 15:16,112.65,112.65,112.65,112.65,0,201905,-0.000266241,1
2019/6/3 15:16,112.32,112.32,112.32,112.32,0,201906,-0.002929427,1
2019/6/4 15:16,112.74,112.74,112.74,112.74,0,201906,0.003739316,2
2019/6/5 15:16,112.91,112.91,112.91,112.91,0,201906,0.001507894,2
2019/6/6 15:16,113.89,113.89,113.89,113.89,0,201906,0.008679479,2
2019/6/7 15:16,114.67,114.67,114.67,114.67,0,201906,0.006848714,2
2019/6/10 15:16,114.38,114.38,114.38,114.38,0,201906,-0.002528996,1
2019/6/11 15:16,113.81,113.81,113.81,113.81,0,201906,-0.004983389,1
2019/6/12 15:16,114.66,114.66,114.66,114.66,0,201906,0.007468588,2
2019/6/13 15:16,113.33,113.33,113.33,113.33,0,201906,-0.011599512,1
2019/6/17 15:16,115.3,115.3,115.3,115.3,0,201906,0.017382864,2
2019/6/18 15:16,116.21,116.21,116.21,116.21,0,201906,0.007892454,2
2019/6/19 15:16,115.93,115.93,115.93,115.93,0,201906,-0.002409431,1
2019/6/20 15:16,119.23,119.23,119.23,119.23,0,201906,0.028465453,3
2019/6/21 15:16,118.46,118.46,118.46,118.46,0,201906,-0.006458106,1
2019/6/24 15:16,117.09,117.09,117.09,117.09,0,201906,-0.011565085,1
2019/6/25 15:16,116.83,116.83,116.83,116.83,0,201906,-0.002220514,1
2019/6/26 15:16,117.16,117.16,117.16,117.16,0,201906,0.002824617,2
2019/6/27 15:16,117.5,117.5,117.5,117.5,0,201906,0.002902014,2
2019/6/28 15:16,118.12,118.12,118.12,118.12,0,201906,0.005276596,2
2019/7/1 15:16,119.86,119.86,119.86,119.86,0,201907,0.014730782,2
2019/7/2 15:16,122.14,122.14,122.14,122.14,0,201907,0.019022193,2
2019/7/3 13:00,120.82,120.82,120.82,120.82,0,201907,-0.01080727,1
2019/7/5 15:16,120.82,126.66,120.82,126.66,0,201907,0.048336368,3
2019/7/8 15:16,121.42,121.42,121.42,121.42,0,201907,-0.041370598,0
2019/7/9 15:16,120.44,120.44,120.44,120.44,0,201907,-0.008071158,1
2019/7/10 15:16,120.66,120.66,120.66,120.66,0,201907,0.001826636,2
2019/7/11 15:16,122.45,122.45,122.45,122.45,0,201907,0.014835074,2
2019/7/12 15:16,123.65,123.65,123.65,123.65,0,201907,0.009799918,2
2019/7/15 15:16,126.22,126.22,126.22,126.22,0,201907,0.020784472,2
2019/7/16 15:16,125.15,125.15,125.15,125.15,0,201907,-0.008477262,1
2019/7/17 15:16,123.98,123.98,123.98,123.98,0,201907,-0.009348781,1
2019/7/18 15:16,125.42,125.42,125.42,125.42,0,201907,0.011614777,2
2019/7/19 15:16,125.5,125.5,125.5,125.5,0,201907,0.000637857,2
2019/7/22 15:16,125.36,125.36,125.36,125.36,0,201907,-0.001115538,1
2019/7/23 15:16,124.65,124.65,124.65,124.65,0,201907,-0.005663689,1
2019/7/24 15:16,123.08,123.08,123.08,123.08,0,201907,-0.012595267,1
2019/7/25 15:16,121.88,121.88,121.88,121.88,0,201907,-0.009749756,1
2019/7/26 15:16,123.27,123.27,123.27,123.27,0,201907,0.01140466,2
2019/7/29 15:16,125.1,125.1,125.1,125.1,0,201907,0.014845461,2
